areacd,origin,destination,nomove,within,fromout,toout,to1cd,to1,to2cd,to2,to3cd,to3,from1cd,from1,from2cd,from2,from3cd,from3
E02005950,3666,4829,0,765,423,0,E02005947,437,E02005953,157,E02007116,129,E02005947,619,E02005945,299,E02005949,296
E02005951,1144,1134,0,83,156,0,E02005947,145,E02005953,56,E02005979,53,E02005947,124,E02005950,65,E02005948,36
E02005953,1422,1555,0,64,116,0,E02005950,244,E02005947,150,E02005954,78,E02005947,165,E02005950,157,E02007116,65
E02005954,1458,1486,0,114,229,0,E02005955,90,E02007116,77,E02005957,74,E02005955,124,E02007116,86,E02005950,80
E02005955,1421,1349,0,156,173,0,E02005954,124,E02007116,54,E02005957,50,E02007021,137,E02005954,90,E02007116,84
E02005956,613,528,0,58,55,0,E02005955,50,E02005957,44,E02007021,31,E02005955,47,E02005957,39,E02007021,34
E02005957,677,625,0,66,36,0,E02005955,49,E02005956,39,E02005984,20,E02005954,74,E02005955,50,E02005956,44
E02005958,536,479,0,66,34,0,E02005960,81,E02005962,28,E02003673,20,E02005960,33,E02003673,21,E02003674,20
E02005959,568,614,0,52,53,0,E02005961,39,E02005945,18,E02007021,16,E02005945,23,E02005961,18,E02005946,17
E02005960,680,793,0,112,46,0,E02005962,44,E02005958,33,E02003674,30,E02005958,81,E02005962,45,E02003674,27
E02005961,629,668,0,93,47,0,E02005959,18,E02005964,11,E02005936,10,E02005959,39,E02005960,24,E02005962,18
E02005962,717,1013,0,147,27,0,E02005960,45,E02005965,24,E02003674,18,E02005960,44,E02003699,36,E02005958,28
E02005963,662,667,0,90,53,0,E02005969,29,E02005987,23,E02005972,22,E02005955,22,E02005968,17,E02005983,14
E02005964,613,723,0,92,33,0,E02005968,39,E02005969,23,E02005962,16,E02005968,32,E02005965,28,E02005966,17
E02005965,457,519,0,44,42,0,E02005964,28,E02005960,16,E02005974,15,E02005962,24,E02005973,21,E02003702,12
E02005966,964,1041,0,153,68,0,E02005967,109,E02005992,60,E02005972,58,E02005967,76,E02005970,66,E02005992,35
E02005967,1204,1371,0,184,112,0,E02005992,121,E02005972,120,E02005966,76,E02005966,109,E02005970,89,E02005971,80
E02005968,1014,1213,0,86,71,0,E02005969,42,E02006005,37,E02005964,32,E02005969,56,E02005964,39,E02005972,34
E02005969,838,987,0,200,37,0,E02005972,67,E02005968,56,E02005966,30,E02005972,70,E02005968,42,E02005975,31
E02005970,609,617,0,54,46,0,E02005967,89,E02005972,79,E02005966,66,E02005967,72,E02005971,45,E02005966,36
E02005971,546,574,0,61,46,0,E02005967,80,E02005972,61,E02005970,45,E02005967,66,E02005970,37,E02005966,36
E02005972,1067,1694,0,203,96,0,E02005969,70,E02005968,34,E02005971,33,E02005967,120,E02005970,79,E02005992,73
E02005973,649,795,0,105,67,0,E02005974,99,E02005976,57,E02005965,21,E02005974,107,E02005976,34,E02003439,13
E02005974,813,804,0,159,52,0,E02005973,107,E02005976,81,E02005977,40,E02005973,99,E02005976,25,E02005965,15
E02005975,766,852,0,141,70,0,E02005969,31,E02003369,29,E02005972,26,E02003369,49,E02005972,25,E02005977,22
E02005976,644,748,0,55,51,0,E02005973,34,E02005977,28,E02005974,25,E02005974,81,E02005973,57,E02005977,20
E02005977,519,562,0,107,29,0,E02005975,22,E02005976,20,E02003390,15,E02005974,40,E02003391,33,E02005976,28
E02005978,819,834,0,110,98,0,E02005984,36,E02006003,34,E02005979,31,E02005979,48,E02005951,20,E02005941,18
E02005979,1201,1485,0,144,188,0,E02005978,48,E02005945,39,E02005943,32,E02005951,53,E02005947,51,E02007116,44
E02005980,1275,1647,0,137,165,0,E02005984,55,E02005983,42,E02005981,35,E02005981,72,E02005983,72,E02005979,29
E02005981,805,725,0,92,60,0,E02005983,79,E02005980,72,E02005987,44,E02005983,80,E02005982,53,E02005980,35
E02005982,608,580,0,44,45,0,E02005983,73,E02005981,53,E02005984,36,E02005983,77,E02005981,42,E02005985,34
E02005983,1479,1588,0,208,154,0,E02005985,89,E02005981,80,E02005982,77,E02005985,93,E02005981,79,E02005982,73
E02005984,815,1223,0,137,66,0,E02005991,33,E02006886,28,E02005983,25,E02005983,64,E02005980,55,E02005986,53
E02005985,782,776,0,83,76,0,E02005983,93,E02005987,71,E02005982,34,E02005983,89,E02005982,31,E02005987,26
E02005986,1045,1047,0,222,65,0,E02006886,165,E02005984,53,E02005988,23,E02006886,97,E02005991,29,E02004623,25
E02005987,870,1103,0,123,42,0,E02005992,50,E02005984,45,E02005983,43,E02005985,71,E02005983,51,E02005992,48
E02005988,734,1149,0,179,33,0,E02005991,85,E02005992,41,E02005984,29,E02005991,112,E02005992,76,E02005983,38
E02005991,945,1229,0,227,63,0,E02005988,112,E02005992,67,E02006886,36,E02005992,120,E02005988,85,E02006886,54
E02005992,1415,1613,0,189,112,0,E02005991,120,E02005988,76,E02005972,73,E02005967,121,E02005991,67,E02005966,60
E02005993,746,853,0,223,83,0,E02005995,29,E02006002,23,E02005996,21,E02005994,36,E02004616,22,E02005995,21
E02005994,635,634,0,79,71,0,E02005993,36,E02005995,22,E02005929,20,E02005995,30,E02005993,20,E02004616,13
E02005995,597,699,0,98,69,0,E02005994,30,E02004617,29,E02005999,24,E02006004,40,E02005993,29,E02005994,22
E02005996,892,1047,0,166,80,0,E02005998,47,E02005999,27,E02006003,27,E02005938,31,E02006000,25,E02005937,24
E02005997,497,544,0,64,37,0,E02006000,32,E02006002,24,E02005999,22,E02006002,21,E02006000,20,E02005998,19
E02005998,571,806,0,91,40,0,E02006003,49,E02006002,21,E02005996,19,E02005996,47,E02006002,40,E02006000,38
E02005999,539,760,0,47,39,0,E02006002,47,E02006000,42,E02006001,37,E02006000,66,E02006002,66,E02006001,39
E02006000,1233,1108,0,213,56,0,E02006002,138,E02006001,131,E02005999,66,E02006002,122,E02005999,42,E02006001,39
E02006001,566,978,0,112,32,0,E02006002,91,E02006005,47,E02005999,39,E02006002,159,E02006000,131,E02006005,58
E02006002,1240,1380,0,267,90,0,E02006001,159,E02006000,122,E02005999,66,E02006000,138,E02006001,91,E02006005,67
E02006003,479,778,0,90,42,0,E02006002,37,E02005998,35,E02006001,19,E02005998,49,E02005978,34,E02006002,31
E02006004,905,1262,0,80,75,0,E02006005,49,E02005995,40,E02006007,28,E02006005,107,E02006009,49,E02006000,37
E02006005,1389,1440,0,266,100,0,E02006004,107,E02006006,86,E02006002,67,E02006006,123,E02006002,60,E02006004,49
E02006006,579,544,0,63,43,0,E02006005,123,E02006004,33,E02006002,23,E02006005,86,E02006000,32,E02006002,27
E02006007,577,757,0,93,43,0,E02006002,27,E02006001,26,E02006004,26,E02006005,43,E02006002,40,E02006000,29
E02006008,803,1147,0,287,26,0,E02006009,39,E02002942,30,E02002937,17,E02006009,31,E02006982,28,E02006013,24
E02006009,1204,1715,0,131,89,0,E02004753,67,E02005439,53,E02006004,49,E02003675,74,E02006008,39,E02005460,28
E02006010,833,947,0,183,44,0,E02006012,53,E02006011,36,E02006014,25,E02006011,37,E02006012,35,E02006013,33
E02006011,378,358,0,49,12,0,E02006012,50,E02006010,37,E02006013,21,E02006012,48,E02006010,36,E02006014,28
E02006012,465,548,0,108,22,0,E02006011,48,E02006010,35,E02006014,18,E02006010,53,E02006011,50,E02006013,31
E02006013,475,570,0,54,15,0,E02006010,33,E02006012,31,E02006008,24,E02006186,22,E02006011,21,E02006982,18
E02006014,676,780,0,160,20,0,E02006012,31,E02006010,29,E02006011,28,E02006010,25,E02000575,20,E02006011,20
E02006015,947,956,0,372,33,0,E02006016,68,E02003810,29,E02006021,24,E02006016,56,E02006018,26,E02003810,25
E02006016,591,784,0,78,45,0,E02006015,56,E02006018,52,E02006019,23,E02006015,68,E02006018,43,E02003840,26
E02006017,658,778,0,177,42,0,E02006023,39,E02006021,27,E02006025,22,E02006021,28,E02006026,28,W02000394,28
E02006018,1130,1255,0,451,65,0,E02006016,43,E02006020,40,E02006015,26,E02006020,61,E02006016,52,E02006173,22
E02006019,490,580,0,135,32,0,E02006021,39,E02006016,20,E02006018,17,E02006021,31,E02006016,23,E02006022,23
E02006020,690,978,0,108,31,0,E02006018,61,E02002929,23,E02006016,16,E02006018,40,E02005785,28,E02002930,19
E02006021,701,800,0,81,48,0,E02006028,37,E02006019,31,E02006017,28,E02006019,39,E02006028,32,E02006017,27
E02006022,650,624,0,57,54,0,E02006080,29,E02006019,23,E02006015,18,E02006021,21,E02006016,16,E02006019,16
E02006023,736,878,0,153,48,0,E02006026,56,E02006025,45,E02006024,44,E02006024,69,E02006025,66,W02000096,54
E02006024,714,823,0,199,38,0,E02006025,106,E02006023,69,E02006026,42,E02006025,127,E02006027,48,E02006023,44
E02006025,845,1090,0,222,120,0,E02006024,127,E02006023,66,E02006026,51,E02006024,106,E02006027,92,E02006023,45
E02006026,483,771,0,88,57,0,E02006025,33,E02006017,28,E02006028,27,E02006023,56,E02006025,51,E02006024,42
E02006027,512,431,0,74,22,0,E02006025,92,E02006024,48,W02000097,30,E02006025,39,E02006024,21,E02006026,20
E02006028,786,994,0,75,57,0,E02006039,51,E02006021,32,E02006033,32,E02006030,52,E02002918,50,E02006034,45
E02006029,656,679,0,82,33,0,E02006030,94,E02006031,50,E02006032,36,E02006030,82,E02006031,50,E02006028,27
E02006030,775,1052,0,148,30,0,E02006029,82,E02006032,64,E02006028,52,E02006029,94,E02006031,76,E02006032,51
E02006031,881,972,0,79,63,0,E02006030,76,E02006033,76,E02006029,50,E02006033,86,E02006029,50,E02006032,32
E02006032,725,738,0,120,30,0,E02006035,72,E02006030,51,E02006033,36,E02006030,64,E02006031,43,E02006037,39
E02006033,1209,1358,0,148,158,0,E02006034,115,E02006031,86,E02006036,66,E02006031,76,E02006034,57,E02006032,36
E02006034,1083,1242,0,156,149,0,E02006033,57,E02006037,56,E02006028,45,E02006033,115,E02006037,56,E02002968,39
E02006035,363,619,0,33,25,0,E02006032,26,E02006036,26,E02006033,25,E02006032,72,E02006031,37,E02006030,34
E02006036,540,747,0,55,34,0,E02006032,33,E02006037,33,E02006031,32,E02006033,66,E02006037,52,E02006034,36
E02006037,773,920,0,100,69,0,E02006034,56,E02006036,52,E02006039,43,E02006033,64,E02006034,56,E02006031,43
E02006038,643,666,0,89,20,0,E02006036,35,E02006039,32,E02006040,31,E02006034,42,E02006040,42,E02006037,36
E02006039,579,830,0,135,19,0,E02006028,28,E02006036,19,E02006030,18,E02006028,51,E02006037,43,E02006034,40
E02006040,674,782,0,79,86,0,E02006038,42,E02006010,26,E02006039,26,E02006038,31,E02006042,29,E02006010,22
E02006041,407,454,0,112,11,0,W02000103,34,E02006039,28,E02006044,12,E02006034,17,E02006039,11,E02006033,10
E02006042,420,514,0,87,39,0,E02006040,29,E02006044,27,E02006650,20,E02006040,19,E02006043,11,E02006033,10
E02006043,551,596,0,156,23,0,E02006045,49,E02006044,34,E02006046,30,E02006045,38,E02006014,25,E02006044,17
E02006044,322,478,0,58,20,0,W02000107,24,E02006043,17,E02006045,17,E02006043,34,E02006042,27,E02002922,18
E02006045,799,920,0,302,29,0,E02006046,51,E02006043,38,E02002905,26,E02006046,54,E02006043,49,E02006710,37
E02006046,592,703,0,132,31,0,E02006045,54,E02006710,51,E02006014,16,E02006710,53,E02006045,51,E02006043,30
E02006047,823,891,0,108,44,0,E02006053,73,E02006050,42,E02006049,34,E02006053,58,E02006050,46,E02006049,27
E02006048,532,540,0,64,43,0,E02006050,23,E02003009,20,E02006047,20,E02003010,28,E02006047,20,E02006056,20
E02006049,573,543,0,82,24,0,E02006053,76,E02006050,52,E02006047,27,E02006053,76,E02006050,51,E02006047,34
E02006050,882,907,0,112,63,0,E02006053,211,E02006049,51,E02006047,46,E02006053,106,E02006049,52,E02006047,42
E02006051,657,905,0,108,66,0,E02006054,52,E02006061,29,E02006058,19,E02006054,93,E02006052,49,E02006061,29
E02006052,648,662,0,53,38,0,E02006055,71,E02006054,60,E02006051,49,E02006055,58,E02006054,39,E02006059,21
E02006053,930,1146,0,168,59,0,E02006050,106,E02006049,76,E02006047,58,E02006050,211,E02006049,76,E02006047,73
E02006054,801,860,0,168,58,0,E02006051,93,E02006057,48,E02006052,39,E02006052,60,E02006051,52,E02006055,51
E02006055,758,797,0,233,51,0,E02006052,58,E02006054,51,E02006056,33,E02006052,71,E02006054,32,E02006058,21
E02006056,589,727,0,92,52,0,E02006076,28,E02006053,26,E02006050,21,E02006055,33,E02006052,22,E02006075,20
E02006057,714,798,0,132,62,0,E02006060,70,E02006058,62,E02006051,27,E02006054,48,E02006058,48,E02006060,46
E02006058,730,992,0,111,100,0,E02006060,106,E02006057,48,E02006055,21,E02006060,127,E02006057,62,E02006059,30
E02006059,594,728,0,54,53,0,E02006076,51,E02006058,30,E02006052,21,E02006077,22,E02006057,20,E02006058,19
E02006060,794,885,0,198,47,0,E02006058,127,E02006057,46,E02006072,22,E02006058,106,E02006057,70,E02006055,20
E02006061,748,779,0,191,43,0,E02006063,37,E02006062,35,E02006051,29,E02003088,37,E02006051,29,E02006062,22
E02006062,874,967,0,161,30,0,E02006064,106,E02006065,62,E02006063,34,E02006065,76,E02006064,65,E02006061,35
E02006063,627,652,0,142,31,0,E02006062,30,E02006064,21,E02006061,19,E02006061,37,E02006062,34,E02003087,19
E02006064,616,777,0,137,34,0,E02006065,109,E02006062,65,E02006066,28,E02006062,106,E02006065,66,E02006066,23
E02006065,784,793,0,173,20,0,E02006062,76,E02006064,66,E02006066,53,E02006064,109,E02006062,62,E02006074,26
E02006066,600,689,0,96,24,0,E02006072,34,E02006062,33,E02006068,33,E02006065,53,E02006069,37,E02006072,30
E02006067,544,745,0,118,38,0,E02006071,27,E02006070,21,E02006069,19,E02006071,23,E02006074,21,E02006069,20
E02006068,691,716,0,99,28,0,E02006069,90,E02006070,74,E02006073,46,E02006069,85,E02006073,66,E02006070,52
E02006069,1125,1239,0,254,97,0,E02006071,130,E02006070,96,E02006068,85,E02006068,90,E02006071,88,E02006073,72
E02006070,686,848,0,125,33,0,E02006069,60,E02006074,53,E02006068,52,E02006069,96,E02006068,74,E02006071,43
E02006071,749,965,0,182,39,0,E02006069,88,E02006068,49,E02006074,48,E02006069,130,E02006074,53,E02006073,44
E02006072,686,728,0,89,30,0,E02006071,34,E02006066,30,E02006070,25,E02006070,41,E02006066,34,E02006073,33
E02006073,718,803,0,100,84,0,E02006069,72,E02006074,68,E02006068,66,E02006069,82,E02006070,50,E02006068,46
E02006074,1043,1357,0,286,50,0,E02006069,55,E02006071,53,E02006073,37,E02006069,83,E02006073,68,E02006070,53
E02006075,591,661,0,102,52,0,E02006079,41,E02006076,36,E02006050,20,E02006079,38,E02006059,20,E02006076,16
E02006076,675,977,0,125,45,0,E02006080,24,E02006079,23,E02006059,18,E02006059,51,E02006075,36,E02006056,28
E02006077,419,696,0,103,28,0,E02006078,35,E02006076,23,E02006059,22,E02006078,34,E02006060,22,E02006083,19
E02006078,462,633,0,77,12,0,E02006077,34,E02006081,31,E02006080,20,E02006081,44,E02006077,35,E02006080,21
E02006079,744,856,0,179,46,0,E02006075,38,E02006082,37,E02004256,27,E02006075,41,E02006082,28,E02006076,23
E02006080,888,926,0,114,50,0,E02004739,29,E02006078,21,E02006085,20,E02006022,29,E02006076,24,E02006089,21
E02006081,392,513,0,45,17,0,E02006078,44,E02006093,19,E02006103,15,E02006078,31,E02006093,28,E02006084,21
E02006082,582,721,0,105,20,0,E02004257,34,E02006079,28,E02004270,25,E02004269,41,E02006079,37,E02004258,26
E02006083,487,569,0,119,20,0,E02006084,35,E02006091,28,E02006077,19,E02006091,51,E02006089,22,E02006085,20
E02006084,571,735,0,114,24,0,E02006093,33,E02006091,24,E02006081,21,E02006091,46,E02006083,35,E02006085,15
E02006085,741,727,0,75,41,0,E02006088,76,E02006089,56,E02006086,40,E02006088,86,E02006089,57,E02006086,36
E02006086,635,678,0,53,48,0,E02006089,50,E02006092,37,E02006094,37,E02006088,57,E02006087,52,E02006090,47
E02006087,580,547,0,44,30,0,E02006090,56,E02006086,52,E02006089,42,E02006088,54,E02006090,41,E02006089,36
E02006088,757,695,0,78,77,0,E02006085,86,E02006089,75,E02006086,57,E02006085,76,E02006089,62,E02006090,36
E02006089,1014,1173,0,208,181,0,E02006090,84,E02006088,62,E02006085,57,E02006088,75,E02006090,71,E02006085,56
E02006090,640,697,0,49,40,0,E02006089,71,E02006092,48,E02006086,47,E02006089,84,E02006087,56,E02006088,54
E02006091,819,882,0,143,33,0,E02006083,51,E02006084,46,E02006095,43,E02006095,44,E02006083,28,E02006092,25
E02006092,554,622,0,58,26,0,E02006090,50,E02006086,41,E02006094,38,E02006089,52,E02006090,48,E02006087,40
E02006093,739,862,0,224,39,0,E02006098,49,E02006096,30,E02006081,28,E02006084,33,E02006096,21,E02006097,21
E02006094,450,528,0,50,21,0,E02006092,25,E02004269,21,E02006095,21,E02006092,38,E02006086,37,E02006085,20
E02006095,670,774,0,199,25,0,E02006091,44,E02006096,25,E02006093,19,E02006091,43,E02006097,23,E02006094,21
E02006096,629,739,0,176,28,0,E02006097,108,E02006098,44,E02006093,21,E02006097,134,E02006098,40,E02006093,30
E02006097,645,672,0,166,35,0,E02006096,134,E02006098,29,E02006095,23,E02006096,108,E02006098,36,E02006093,18
E02006098,522,650,0,71,27,0,E02006096,40,E02006097,36,E02004133,23,E02006093,49,E02006096,44,E02006097,29
E02006099,553,728,0,124,56,0,E02006101,30,E02006106,23,E02006110,19,E02006106,33,E02006116,29,E02006105,22
E02006100,716,907,0,43,137,0,E02006105,77,E02006103,40,E02006102,34,E02006105,60,E02006106,55,E02006102,48
E02006101,479,537,0,115,17,0,E02006111,24,E02006099,20,E02006106,14,E02006099,30,E02004164,16,E02006102,16
E02006102,446,530,0,78,42,0,E02006100,48,E02006105,36,E02006104,34,E02006107,43,E02006105,42,E02006100,34
E02006103,562,630,0,73,37,0,E02006104,57,E02006100,22,E02006105,18,E02006104,57,E02006100,40,E02006074,24
E02006104,906,1134,0,152,50,0,E02006112,59,E02006103,57,E02006105,49,E02006105,106,E02006107,70,E02006103,57
E02006105,1479,1531,0,253,171,0,E02006108,135,E02006104,106,E02006106,80,E02006108,114,E02006106,84,E02006100,77
E02006106,960,1003,0,122,65,0,E02006105,84,E02006100,55,E02006109,48,E02006105,80,E02006108,75,E02006109,47
E02006107,687,694,0,119,29,0,E02006104,70,E02006105,58,E02006102,43,E02006105,78,E02006106,34,E02006104,33
E02006108,1014,1176,0,139,188,0,E02006105,114,E02006106,75,E02006109,67,E02006105,135,E02006109,57,E02006107,38
E02006109,741,787,0,115,89,0,E02006108,57,E02006106,47,E02006105,37,E02006108,67,E02006105,55,E02006106,48
E02006110,912,1070,0,254,79,0,E02006111,124,E02006105,27,E02006106,27,E02006111,144,E02006108,29,E02006100,28
E02006111,809,953,0,110,69,0,E02006110,144,E02004166,32,E02006105,23,E02006110,124,E02006105,35,E02006100,24
E02006112,622,882,0,76,104,0,E02006108,32,E02006104,26,E02006109,26,E02006104,59,E02006108,35,E02006105,34
E02006113,783,858,0,253,38,0,E02006114,137,E02006115,33,E02006116,27,E02006114,137,E02006115,43,E02006117,27
E02006114,540,649,0,93,26,0,E02006113,137,E02006117,28,E02006115,19,E02006113,137,E02006117,34,E02006115,24
E02006115,530,520,0,123,37,0,E02006116,66,E02006113,43,E02006114,24,E02006116,35,E02006113,33,E02006114,19
E02006116,631,711,0,90,32,0,E02006115,35,E02006099,29,E02006113,23,E02006115,66,E02006113,27,E02006117,23
E02006117,425,584,0,96,39,0,E02006114,34,E02006113,27,E02006116,23,E02006114,28,E02004164,22,E02006116,14
E02006118,484,466,0,72,16,0,E02006119,79,E02006120,49,E02006146,28,E02006120,58,E02006119,53,E02006146,26
E02006119,534,574,0,80,30,0,E02006120,81,E02006118,53,E02006146,29,E02006120,83,E02006118,79,E02006146,35
E02006120,698,694,0,132,15,0,E02006119,83,E02006118,58,E02006146,43,E02006119,81,E02006118,49,E02006146,39
E02006121,343,510,0,31,10,0,E02006122,32,E02006130,22,E02006125,19,E02006122,53,E02006125,46,E02006124,31
E02006122,581,675,0,58,12,0,E02006121,53,E02006129,45,E02006126,41,E02006127,37,E02006125,33,E02006126,33
E02006123,439,425,0,23,6,0,E02006126,32,E02006125,27,E02006130,25,E02006126,42,E02006127,22,E02006122,18
E02006124,464,507,0,64,13,0,E02006129,47,E02006121,31,E02006122,30,E02006129,44,E02006125,42,E02006122,26
E02006125,534,534,0,40,27,0,E02006121,46,E02006124,42,E02006129,35,E02006122,34,E02006126,31,E02006123,27
E02006126,613,708,0,80,11,0,E02006123,42,E02006122,33,E02006127,33,E02006127,59,E02006122,41,E02006123,32
E02006127,586,511,0,48,12,0,E02006126,59,E02006122,37,E02006121,24,E02006126,33,E02006125,25,E02006122,22
E02006128,624,688,0,95,17,0,E02006129,43,E02006122,25,E02006174,25,E02006129,72,E02006175,45,E02006125,27
E02006129,671,745,0,110,26,0,E02006128,72,E02006124,44,E02006130,39,E02006124,47,E02006122,45,E02006128,43
E02006130,491,841,0,98,12,0,E02006126,24,E02006124,18,E02006155,18,E02006129,39,E02006126,31,E02006151,28
E02006131,579,616,0,79,20,0,E02004076,56,E02006133,38,E02006132,33,E02004077,40,E02006132,29,E02006133,25
E02006132,459,536,0,97,13,0,E02006133,91,E02006131,29,E02004077,16,E02006133,84,E02006131,33,E02006136,22
E02006133,611,712,0,185,21,0,E02006132,84,E02006131,25,E02006216,19,E02006132,91,E02006136,46,E02006131,38
E02006134,726,847,0,132,34,0,E02006135,35,E02004119,32,E02006137,26,E02006135,56,E02006137,47,E02006143,33
E02006135,445,512,0,72,17,0,E02006134,56,E02006137,43,E02006143,32,E02006137,43,E02006138,38,E02006134,35
E02006136,796,850,0,100,21,0,E02006133,46,E02006179,46,E02006143,28,E02006145,28,E02006147,25,E02006134,21
E02006137,757,735,0,127,53,0,E02006138,70,E02006139,60,E02006141,59,E02006138,86,E02006141,65,E02006139,60
E02006138,846,850,0,140,110,0,E02006139,117,E02006137,86,E02006141,69,E02006141,80,E02006137,70,E02006139,70
E02006139,812,1003,0,156,134,0,E02006141,91,E02006138,70,E02006137,60,E02006141,143,E02006138,117,E02006137,60
E02006140,674,575,0,96,19,0,E02006141,50,E02006144,45,E02006142,31,E02006141,41,E02006144,35,E02006138,33
E02006141,1336,1409,0,345,193,0,E02006139,143,E02006143,129,E02006138,80,E02006139,91,E02006138,69,E02006137,59
E02006142,350,443,0,65,14,0,E02006143,26,E02006144,23,E02004125,16,E02006144,54,E02006140,31,E02006141,21
E02006143,616,1110,0,134,38,0,E02006141,38,E02006134,33,E02006137,26,E02006141,129,E02006139,55,E02006138,48
E02006144,614,631,0,145,36,0,E02006142,54,E02006141,48,E02006140,35,E02006141,63,E02006140,45,E02006138,39
E02006145,479,436,0,89,16,0,E02006143,32,E02006136,28,E02006134,27,E02006147,37,E02006143,18,E02006153,15
E02006146,640,709,0,108,26,0,E02006120,39,E02006119,35,E02006118,26,E02006120,43,E02006150,40,E02006148,33
E02006147,614,704,0,92,17,0,E02006145,37,E02006143,35,E02006136,25,E02006150,39,E02006153,37,E02006149,36
E02006148,592,575,0,108,30,0,E02006151,37,E02006154,35,E02006149,34,E02006151,39,E02006154,33,E02006150,23
E02006149,1085,1127,0,212,47,0,E02006152,137,E02006150,97,E02006153,57,E02006152,92,E02006150,71,E02006151,35
E02006150,820,864,0,109,36,0,E02006152,77,E02006149,71,E02006153,54,E02006149,97,E02006152,69,E02006147,24
E02006151,733,856,0,120,18,0,E02006154,60,E02006148,39,E02006149,35,E02006154,66,E02006155,59,E02006148,37
E02006152,861,1114,0,129,50,0,E02006149,92,E02006150,69,E02006153,47,E02006149,137,E02006150,77,E02006153,36
E02006153,887,1200,0,122,33,0,E02006147,37,E02006152,36,E02006149,33,E02006149,57,E02006150,54,E02006152,47
E02006154,545,633,0,70,21,0,E02006151,66,E02006155,37,E02006148,33,E02006151,60,E02006148,35,E02006155,28
E02006155,446,412,0,58,9,0,E02006151,59,E02006154,28,E02006130,17,E02006154,37,E02006151,31,E02006148,23
E02006156,592,533,0,63,16,0,E02006153,28,E02006149,25,E02006152,18,E02001827,23,E02001828,19,E02006157,15
E02006157,704,676,0,37,19,0,E02006217,37,E02006218,28,E02006226,24,E02006226,32,E02006217,19,E02006153,17
E02006158,503,533,0,75,13,0,E02003822,26,E02006159,26,E02006206,21,E02006159,40,E02002951,24,E02002952,24
E02006159,380,430,0,37,9,0,E02006160,43,E02006158,40,E02006162,17,E02006160,40,E02006158,26,E02006163,15
E02006160,578,670,0,94,11,0,E02006159,40,E02006158,24,E02003824,23,E02006159,43,E02006164,30,E02006162,25
E02006161,477,483,0,36,16,0,E02006162,47,E02006160,23,E02006164,20,E02006164,39,E02006165,35,E02006163,32
E02006162,540,589,0,99,12,0,E02006161,26,E02006160,25,E02002981,20,E02006161,47,E02006167,23,E02006170,22
E02006163,604,498,0,45,16,0,E02006165,38,E02006167,35,E02006164,34,E02006164,42,E02006168,36,E02006167,30
E02006164,648,549,0,77,24,0,E02006167,52,E02006163,42,E02006161,39,E02006163,34,E02006167,29,E02006165,21
E02006165,677,623,0,91,28,0,E02006166,40,E02006161,35,E02006171,33,E02006166,41,E02006163,38,E02002968,25
E02006166,528,547,0,61,16,0,E02006165,41,E02006163,27,E02006168,27,E02006165,40,E02002968,25,E02006168,25
E02006167,1037,1347,0,133,53,0,E02006169,87,E02006168,86,E02006171,60,E02006169,225,E02006168,109,E02006171,57
E02006168,1524,1805,0,233,142,0,E02006169,128,E02006167,109,E02006171,57,E02006169,325,E02006167,86,E02002968,69
E02006169,1777,2209,0,202,135,0,E02006168,325,E02006167,225,E02006171,99,E02006168,128,E02006167,87,E02006164,34
E02006170,338,405,0,99,6,0,E02006162,22,E02006016,8,E02006164,7,E02006169,20,E02006167,13,E02006162,12
E02006171,747,883,0,89,36,0,E02006167,57,E02006168,49,E02006172,46,E02006169,99,E02006167,60,E02006168,57
E02006172,698,683,0,91,26,0,E02006171,49,E02006173,33,E02006168,24,E02006171,46,E02006169,35,E02006168,24
E02006173,578,667,0,119,18,0,E02006018,22,E02006172,20,E02006171,18,E02006172,33,E02006192,21,E02006018,20
E02006174,735,896,0,221,23,0,E02006197,33,E02006176,23,E02006202,20,E02006175,53,E02006128,25,E02006201,21
E02006175,496,476,0,29,5,0,E02006174,53,E02006128,45,E02006122,25,E02006127,20,E02006129,20,E02006125,19
E02006176,525,518,0,80,14,0,E02006009,17,E02006008,14,E02006174,13,E02006174,23,E02006182,17,E02006177,13
E02006177,633,580,0,103,15,0,E02006178,53,E02006129,37,E02006180,36,E02006178,75,E02006180,28,E02006129,13
E02006178,500,456,0,104,10,0,E02006177,75,E02006180,18,E02006129,15,E02006177,53,E02006180,24,E02006181,19
E02006179,977,1656,0,109,6,0,E02004077,39,E02006030,23,E02006174,19,E02006136,46,E02001879,37,E02006709,35
E02006180,484,523,0,65,6,0,E02006177,28,E02006178,24,E02006179,20,E02006177,36,E02002153,22,E02002120,20
E02006181,365,418,0,60,11,0,E02006182,46,E02006982,23,E02006178,19,E02006182,47,E02006982,19,E02002154,17
E02006182,443,514,0,64,8,0,E02006181,47,E02006982,19,E02006176,17,E02006181,46,E02002162,27,E02002157,25
E02006185,508,583,0,113,16,0,E02006186,83,E02006982,12,E02002174,10,E02006186,90,E02002176,24,E02002002,19
E02006186,839,903,0,121,24,0,E02006185,90,E02006013,22,E02001173,19,E02006185,83,E02002013,25,E02002007,16
E02006187,466,511,0,90,22,0,E02002034,22,E02006767,17,E02002011,12,E02002013,20,E02002020,19,E02002028,12
E02006188,439,445,0,66,10,0,E02002983,28,E02006215,27,E02006190,15,E02006215,33,E02002981,21,E02002974,17
